Is_Host,Num_Athletes,Female_Ratio,Num_Sports,Num_Events,Total_Events,Total_Discipline,Total_Sports,Year,NOC
0.0,14.461381435394287,0.02599584497511387,0.043132281862199306,0.3418285548686981,0.0,0.0,0.0,1956,Venezuela
0.0,3.853503465652466,0.04190826416015625,0.018168313428759575,0.05254277214407921,0.0,0.0,0.0,1960,AHO
0.0,9.248408317565918,0.04190826416015625,0.03633662685751915,0.17076400946825743,0.0,0.0,0.0,1960,Afghanistan
0.0,70.90446376800537,0.04154698602084456,0.2725247014313936,0.7093274239450693,0.0,0.0,0.0,1960,Argentina
0.0,145.6624310016632,0.033526611328125004,0.3088613282889128,1.6025545503944159,0.0,0.0,0.0,1960,Australia
0.0,79.3821713924408,0.030478737571022728,0.2725247014313936,1.063991135917604,0.0,0.0,0.0,1960,Austria
0.0,10.019109010696411,0.04190826416015625,0.03633662685751915,0.10508554428815842,0.0,0.0,0.0,1960,Bahamas
0.0,77.07006931304932,0.03632049560546875,0.2906930148601532,0.8406843543052673,0.0,0.0,0.0,1960,Belgium
0.0,6.9363062381744385,0.04190826416015625,0.018168313428759575,0.05254277214407921,0.0,0.0,0.0,1960,Bermuda
0.0,55.49044990539551,0.04142095876294513,0.25435638800263405,0.4597492562606931,0.0,0.0,0.0,1960,Brazil
0.0,74.75796723365784,0.03274798784099641,0.2180197611451149,0.8669557403773069,0.0,0.0,0.0,1960,Bulgaria
0.0,65.50955891609192,0.03232923235212054,0.25435638800263405,1.0114483637735248,0.0,0.0,0.0,1960,Canada
0.0,6.9363062381744385,0.03725179036458333,0.054504940286278725,0.10508554428815842,0.0,0.0,0.0,1960,Chile
0.0,20.808918714523315,0.036500746204007055,0.10900988057255745,0.23644247464835644,0.0,0.0,0.0,1960,Chinese Taipei
0.0,12.33121109008789,0.04190826416015625,0.09084156714379787,0.17076400946825743,0.0,0.0,0.0,1960,Colombia
0.0,9.248408317565918,0.019956316266741072,0.1453465074300766,0.19703539554029703,0.0,0.0,0.0,1960,Cuba
0.0,89.4012804031372,0.03174239810150448,0.23618807457387447,0.9851769777014852,0.0,0.0,0.0,1960,Czech Republic
0.0,76.29936861991882,0.03691003081995413,0.2725247014313936,0.6042418796569109,0.0,0.0,0.0,1960,Denmark
0.0,7.707006931304932,0.04190826416015625,0.03633662685751915,0.10508554428815842,0.0,0.0,0.0,1960,Ethiopia
0.0,1.5414013862609863,0.04190826416015625,0.018168313428759575,0.039407079108059406,0.0,0.0,0.0,1960,Fiji
0.0,90.1719810962677,0.03425378668798159,0.25435638800263405,1.2084837593138218,0.0,0.0,0.0,1960,Finland
0.0,183.42676496505737,0.03359588118624096,0.3451979551464319,1.5762831643223763,0.0,0.0,0.0,1960,France
0.0,225.8153030872345,0.03185028076171875,0.3088613282889128,1.9440825693309307,0.0,0.0,0.0,1960,Germany
0.0,10.019109010696411,0.04190826416015625,0.03633662685751915,0.15762831643223763,0.0,0.0,0.0,1960,Ghana
0.0,194.98727536201477,0.03145813145183965,0.3088613282889128,1.7076400946825743,0.0,0.0,0.0,1960,Great Britain
0.0,36.99363327026367,0.04190826416015625,0.1453465074300766,0.4991563353687525,0.0,0.0,0.0,1960,Greece
0.0,3.853503465652466,0.034923553466796875,0.03633662685751915,0.07881415821611881,0.0,0.0,0.0,1960,Guyana
0.0,0.7707006931304932,0.04190826416015625,0.018168313428759575,0.013135693036019802,0.0,0.0,0.0,1960,Haiti
0.0,3.0828027725219727,0.04190826416015625,0.03633662685751915,0.039407079108059406,0.0,0.0,0.0,1960,Hong Kong
0.0,141.03822684288025,0.03237144763653095,0.32702964171767235,1.4055191548541188,0.0,0.0,0.0,1960,Hungary
0.0,6.9363062381744385,0.038098421963778405,0.03633662685751915,0.14449262339621782,0.0,0.0,0.0,1960,Iceland
0.0,34.68153119087219,0.04190826416015625,0.10900988057255745,0.26271386072039604,0.0,0.0,0.0,1960,India
0.0,16.95541524887085,0.038803948296440974,0.1453465074300766,0.22330678161233664,0.0,0.0,0.0,1960,Indonesia
0.0,17.726115942001343,0.04190826416015625,0.09084156714379787,0.31525663286447525,0.0,0.0,0.0,1960,Iran
0.0,16.184714555740356,0.04190826416015625,0.09084156714379787,0.30212093982845545,0.0,0.0,0.0,1960,Iraq
0.0,37.764333963394165,0.039912632533482144,0.1453465074300766,0.5122920284047723,0.0,0.0,0.0,1960,Ireland
0.0,17.726115942001343,0.024598328963569976,0.12717819400131702,0.36779940500855446,0.0,0.0,0.0,1960,Israel
0.15608707070350647,215.7961940765381,0.03367256050679221,0.3451979551464319,1.8127256389707327,0.0,0.0,0.0,1960,Italy
0.0,124.0828115940094,0.032863315060841954,0.3088613282889128,1.261026531457901,0.0,0.0,0.0,1960,Japan
0.0,20.808918714523315,0.04190826416015625,0.0726732537150383,0.17076400946825743,0.0,0.0,0.0,1960,Kenya
0.0,14.64331316947937,0.04190826416015625,0.10900988057255745,0.19703539554029703,0.0,0.0,0.0,1960,LIB
0.0,3.0828027725219727,0.04190826416015625,0.018168313428759575,0.06567846518009901,0.0,0.0,0.0,1960,Liberia
0.0,3.853503465652466,0.04190826416015625,0.054504940286278725,0.07881415821611881,0.0,0.0,0.0,1960,Liechtenstein
0.0,40.076436042785645,0.03725179036458333,0.18168313428759575,0.6305132657289505,0.0,0.0,0.0,1960,Luxembourg
0.0,6.9363062381744385,0.04190826416015625,0.0726732537150383,0.14449262339621782,0.0,0.0,0.0,1960,MAL
0.0,7.707006931304932,0.04190826416015625,0.0726732537150383,0.07881415821611881,0.0,0.0,0.0,1960,Malta
0.0,53.17834782600403,0.036955469304865055,0.25435638800263405,0.7224631169810891,0.0,0.0,0.0,1960,Mexico
0.0,8.477707624435425,0.04190826416015625,0.054504940286278725,0.07881415821611881,0.0,0.0,0.0,1960,Monaco
0.0,36.22293257713318,0.04190826416015625,0.18168313428759575,0.5911061866208911,0.0,0.0,0.0,1960,Morocco
0.0,7.707006931304932,0.04190826416015625,0.09084156714379787,0.11822123732417822,0.0,0.0,0.0,1960,Myanmar
0.0,84.77707624435425,0.023835325241088865,0.23618807457387447,0.7093274239450693,0.0,0.0,0.0,1960,Netherlands
0.0,28.515925645828247,0.036558272990774604,0.16351482085883617,0.36779940500855446,0.0,0.0,0.0,1960,New Zealand
0.0,9.248408317565918,0.04190826416015625,0.03633662685751915,0.15762831643223763,0.0,0.0,0.0,1960,Nigeria
0.0,30.828027725219727,0.04107009887695313,0.19985144771635532,0.5122920284047723,0.0,0.0,0.0,1960,Norway
0.0,33.140129804611206,0.04190826416015625,0.12717819400131702,0.4597492562606931,0.0,0.0,0.0,1960,Pakistan
0.0,4.624204158782959,0.010477066040039062,0.054504940286278725,0.05254277214407921,0.0,0.0,0.0,1960,Panama
0.0,23.891721487045288,0.04190826416015625,0.054504940286278725,0.10508554428815842,0.0,0.0,0.0,1960,Peru
0.0,30.828027725219727,0.03763191067442602,0.12717819400131702,0.35466371197253466,0.0,0.0,0.0,1960,Philippines
0.0,142.57962822914124,0.03248914289940452,0.3088613282889128,1.4186548478901386,0.0,0.0,0.0,1960,Poland
0.0,50.095545053482056,0.03537211286912271,0.19985144771635532,0.6830560378730297,0.0,0.0,0.0,1960,Portugal
0.0,20.808918714523315,0.04046315160290948,0.10900988057255745,0.17076400946825743,0.0,0.0,0.0,1960,Puerto Rico
0.0,7.707006931304932,0.03841590881347656,0.09084156714379787,0.14449262339621782,0.0,0.0,0.0,1960,RHO
0.0,75.52866792678833,0.02874477093036358,0.23618807457387447,0.8538200473412871,0.0,0.0,0.0,1960,Romania
0.0,218.10829615592957,0.03188672273055367,0.3088613282889128,1.9046754902228713,0.0,0.0,0.0,1960,Russia
0.0,3.853503465652466,0.04190826416015625,0.054504940286278725,0.039407079108059406,0.0,0.0,0.0,1960,SGP
0.0,6.9363062381744385,0.04190826416015625,0.054504940286278725,0.06567846518009901,0.0,0.0,0.0,1960,San Marino
0.0,89.4012804031372,0.03692457869246199,0.25435638800263405,0.8406843543052673,0.0,0.0,0.0,1960,Serbia
0.0,42.388538122177124,0.03841590881347656,0.2180197611451149,0.6042418796569109,0.0,0.0,0.0,1960,South Africa
0.0,26.97452425956726,0.03677663997727997,0.16351482085883617,0.4991563353687525,0.0,0.0,0.0,1960,South Korea
0.0,110.21019911766052,0.03468877327542345,0.2906930148601532,1.0902625219896436,0.0,0.0,0.0,1960,Spain
0.0,3.853503465652466,0.04190826416015625,0.0726732537150383,0.06567846518009901,0.0,0.0,0.0,1960,Sri Lanka
0.0,7.707006931304932,0.04190826416015625,0.0726732537150383,0.13135693036019802,0.0,0.0,0.0,1960,Sudan
0.0,102.50319218635559,0.032974331877952394,0.2725247014313936,1.3135693036019802,0.0,0.0,0.0,1960,Sweden
0.0,114.83440327644348,0.041529003851014566,0.2906930148601532,1.1822123732417822,0.0,0.0,0.0,1960,Switzerland
0.0,15.414013862609863,0.04190826416015625,0.0726732537150383,0.21017108857631683,0.0,0.0,0.0,1960,Thailand
0.0,32.36942911148071,0.04190826416015625,0.12717819400131702,0.28898524679243565,0.0,0.0,0.0,1960,Tunisia
0.0,37.764333963394165,0.039018039045662714,0.10900988057255745,0.5385634144768119,0.0,0.0,0.0,1960,Turkey
0.0,57.031851291656494,0.04190826416015625,0.2180197611451149,0.44661356322467327,0.0,0.0,0.0,1960,UAR
0.0,7.707006931304932,0.04190826416015625,0.03633662685751915,0.14449262339621782,0.0,0.0,0.0,1960,Uganda
0.0,232.75160932540894,0.03236665044512067,0.3088613282889128,1.930946876294911,0.0,0.0,0.0,1960,United States
0.0,26.203823566436768,0.04190826416015625,0.1453465074300766,0.19703539554029703,0.0,0.0,0.0,1960,Uruguay
0.0,2.3121020793914795,0.04190826416015625,0.03633662685751915,0.06567846518009901,0.0,0.0,0.0,1960,VNM
0.0,27.745224952697754,0.034923553466796875,0.16351482085883617,0.34152801893651485,0.0,0.0,0.0,1960,Venezuela
0.0,3.0828027725219727,0.0,0.018168313428759575,0.07881415821611881,0.0,0.0,0.0,1960,Zimbabwe
0.0,2.6738224029541016,0.049466174095869064,0.036065760999917984,0.03151916712522507,0.0,0.0,0.0,1964,AHO
0.0,5.347644805908203,0.049466174095869064,0.018032880499958992,0.06303833425045013,0.0,0.0,0.0,1964,Afghanistan
0.0,0.6684556007385254,0.049466174095869064,0.018032880499958992,0.05515854246914387,0.0,0.0,0.0,1964,Algeria
0.0,68.18247127532959,0.0457896341292842,0.2524603269994259,0.6146237589418888,0.0,0.0,0.0,1964,Argentina
0.0,162.43471097946167,0.03798295510932803,0.34262472949922085,1.0480123069137335,0.0,0.0,0.0,1964,Australia
0.0,37.43351364135742,0.03679800755912211,0.2524603269994259,0.4255087561905384,0.0,0.0,0.0,1964,Austria
0.0,7.353011608123779,0.049466174095869064,0.036065760999917984,0.0472787506878376,0.0,0.0,0.0,1964,Bahamas
0.0,40.77579164505005,0.04612386503533737,0.2344274464994669,0.2836725041270256,0.0,0.0,0.0,1964,Belgium
0.0,2.6738224029541016,0.049466174095869064,0.018032880499958992,0.015759583562612534,0.0,0.0,0.0,1964,Bermuda
0.0,0.6684556007385254,0.049466174095869064,0.018032880499958992,0.007879791781306267,0.0,0.0,0.0,1964,Bolivia
0.0,40.77579164505005,0.0487051560328557,0.1983616854995489,0.13395646028220654,0.0,0.0,0.0,1964,Brazil
0.0,42.1127028465271,0.04306968606623082,0.16229592449963093,0.44126833975315094,0.0,0.0,0.0,1964,Bulgaria
0.0,8.68992280960083,0.049466174095869064,0.054098641499876976,0.07879791781306267,0.0,0.0,0.0,1964,Cambodia
0.0,0.6684556007385254,0.049466174095869064,0.018032880499958992,0.015759583562612534,0.0,0.0,0.0,1964,Cameroon
0.0,76.87239408493042,0.03824704182670289,0.28852608799934387,0.7249408438801765,0.0,0.0,0.0,1964,Canada
0.0,1.3369112014770508,0.049466174095869064,0.018032880499958992,0.015759583562612534,0.0,0.0,0.0,1964,Chad
0.0,9.358378410339355,0.049466174095869064,0.10819728299975395,0.10243729315698147,0.0,0.0,0.0,1964,Chile
0.0,26.738224029541016,0.04431344762754937,0.12623016349971294,0.36247042194008827,0.0,0.0,0.0,1964,Chinese Taipei
0.0,13.369112014770508,0.049466174095869064,0.10819728299975395,0.14971604384481907,0.0,0.0,0.0,1964,Colombia
0.0,1.3369112014770508,0.049466174095869064,0.018032880499958992,0.015759583562612534,0.0,0.0,0.0,1964,Congo
0.0,1.3369112014770508,0.049466174095869064,0.018032880499958992,0.007879791781306267,0.0,0.0,0.0,1964,Costa Rica
0.0,18.048301219940186,0.04751356196050581,0.10819728299975395,0.1891150027513504,0.0,0.0,0.0,1964,Cuba
0.0,69.51938247680664,0.03888517428926606,0.2344274464994669,0.5043066740036011,0.0,0.0,0.0,1964,Czech Republic
0.0,40.10733604431152,0.042499107321802995,0.18032880499958992,0.31519167125225067,0.0,0.0,0.0,1964,Denmark
0.0,0.6684556007385254,0.049466174095869064,0.018032880499958992,0.007879791781306267,0.0,0.0,0.0,1964,Dominican Republic
0.0,48.12880325317383,0.049466174095869064,0.16229592449963093,0.27579271234571934,0.0,0.0,0.0,1964,Egypt
0.0,8.021467208862305,0.049466174095869064,0.054098641499876976,0.08667770959436893,0.0,0.0,0.0,1964,Ethiopia
0.0,59.49254846572876,0.04520749685582736,0.2344274464994669,0.5043066740036011,0.0,0.0,0.0,1964,Finland
0.0,92.2468729019165,0.04022016024617391,0.2524603269994259,0.7013014685362577,0.0,0.0,0.0,1964,France
0.0,225.26953744888306,0.03787577347089556,0.34262472949922085,1.2528868932276964,0.0,0.0,0.0,1964,Germany
0.0,22.059034824371338,0.04451955668628216,0.054098641499876976,0.1418362520635128,0.0,0.0,0.0,1964,Ghana
0.0,136.36494255065918,0.03746939433175464,0.30655896849930286,0.9770941808819771,0.0,0.0,0.0,1964,Great Britain
0.0,12.032200813293457,0.049466174095869064,0.07213152199983597,0.12607666850090027,0.0,0.0,0.0,1964,Greece
0.0,0.6684556007385254,0.049466174095869064,0.018032880499958992,0.007879791781306267,0.0,0.0,0.0,1964,Guyana
0.0,26.06976842880249,0.04847685061395168,0.12623016349971294,0.1891150027513504,0.0,0.0,0.0,1964,Hong Kong
0.0,121.65891933441162,0.03706086397778278,0.30655896849930286,0.8746568877249956,0.0,0.0,0.0,1964,Hungary
0.0,2.6738224029541016,0.03957293927669525,0.036065760999917984,0.039398958906531334,0.0,0.0,0.0,1964,Iceland
0.0,34.75969123840332,0.049020532887798174,0.14426304399967194,0.3309512548148632,0.0,0.0,0.0,1964,India
0.0,41.444247245788574,0.04431344762754937,0.1983616854995489,0.4570279233157635,0.0,0.0,0.0,1964,Iran
0.0,8.68992280960083,0.049466174095869064,0.054098641499876976,0.11031708493828773,0.0,0.0,0.0,1964,Iraq
0.0,16.711390018463135,0.04663953557610512,0.12623016349971294,0.18123521097004414,0.0,0.0,0.0,1964,Ireland
0.0,6.684556007385254,0.038050903150668516,0.054098641499876976,0.0945575013756752,0.0,0.0,0.0,1964,Israel
0.0,111.63208532333374,0.04598808372975327,0.32459184899926186,0.7170610520988703,0.0,0.0,0.0,1964,Italy
0.0,6.0161004066467285,0.049466174095869064,0.036065760999917984,0.07879791781306267,0.0,0.0,0.0,1964,Ivory Coast
0.0,14.037567615509033,0.03555381263140589,0.07213152199983597,0.12607666850090027,0.0,0.0,0.0,1964,Jamaica
0.256165474653244,219.25343704223633,0.0384013719954773,0.37869049049913883,1.2213677261024714,0.0,0.0,0.0,1964,Japan
0.0,24.73285722732544,0.049466174095869064,0.09016440249979496,0.1654756274074316,0.0,0.0,0.0,1964,Kenya
0.0,3.342278003692627,0.049466174095869064,0.036065760999917984,0.0236393753439188,0.0,0.0,0.0,1964,LIB
0.0,0.6684556007385254,0.049466174095869064,0.018032880499958992,0.015759583562612534,0.0,0.0,0.0,1964,Liberia
0.0,1.3369112014770508,0.049466174095869064,0.018032880499958992,0.0236393753439188,0.0,0.0,0.0,1964,Liechtenstein
0.0,8.021467208862305,0.045802013051730615,0.12623016349971294,0.1418362520635128,0.0,0.0,0.0,1964,Luxembourg
0.0,2.005366802215576,0.049466174095869064,0.018032880499958992,0.03151916712522507,0.0,0.0,0.0,1964,Madagascar
0.0,40.77579164505005,0.045802013051730615,0.18032880499958992,0.3782300055027008,0.0,0.0,0.0,1964,Malaysia
0.0,1.3369112014770508,0.049466174095869064,0.018032880499958992,0.015759583562612534,0.0,0.0,0.0,1964,Mali
0.0,62.16637086868286,0.0471474471851252,0.2704932074993849,0.4570279233157635,0.0,0.0,0.0,1964,Mexico
0.0,0.6684556007385254,0.049466174095869064,0.018032880499958992,0.007879791781306267,0.0,0.0,0.0,1964,Monaco
0.0,14.037567615509033,0.03338966751471162,0.09016440249979496,0.22851396165788174,0.0,0.0,0.0,1964,Mongolia
0.0,13.369112014770508,0.049466174095869064,0.07213152199983597,0.07879791781306267,0.0,0.0,0.0,1964,Morocco
0.0,7.353011608123779,0.049466174095869064,0.09016440249979496,0.08667770959436893,0.0,0.0,0.0,1964,Myanmar
0.0,4.010733604431152,0.049466174095869064,0.036065760999917984,0.039398958906531334,0.0,0.0,0.0,1964,Nepal
0.0,83.55695009231567,0.039760785507439056,0.2163945659995079,0.4491481315344572,0.0,0.0,0.0,1964,Netherlands
0.0,42.1127028465271,0.03653751495717601,0.1983616854995489,0.27579271234571934,0.0,0.0,0.0,1964,New Zealand
0.0,0.6684556007385254,0.049466174095869064,0.018032880499958992,0.007879791781306267,0.0,0.0,0.0,1964,Niger
0.0,12.032200813293457,0.04425920840156706,0.036065760999917984,0.0945575013756752,0.0,0.0,0.0,1964,Nigeria
0.0,17.37984561920166,0.04601504567057587,0.10819728299975395,0.18123521097004414,0.0,0.0,0.0,1964,Norway
0.0,27.40667963027954,0.049466174095869064,0.12623016349971294,0.22851396165788174,0.0,0.0,0.0,1964,Pakistan
0.0,6.684556007385254,0.019786469638347626,0.09016440249979496,0.07879791781306267,0.0,0.0,0.0,1964,Panama
0.0,20.722123622894287,0.04822951974347234,0.09016440249979496,0.14971604384481907,0.0,0.0,0.0,1964,Peru
0.0,31.417413234710693,0.03957293927669525,0.18032880499958992,0.354590630158782,0.0,0.0,0.0,1964,Philippines
0.0,92.91532850265503,0.03668741245443623,0.2163945659995079,0.6855418849736452,0.0,0.0,0.0,1964,Poland
0.0,13.369112014770508,0.03957293927669525,0.12623016349971294,0.15759583562612534,0.0,0.0,0.0,1964,Portugal
0.0,21.390579223632812,0.040672187589936785,0.14426304399967194,0.22851396165788174,0.0,0.0,0.0,1964,Puerto Rico
0.0,92.2468729019165,0.03582033296597415,0.2344274464994669,0.5988641753792763,0.0,0.0,0.0,1964,Romania
0.0,211.23196983337402,0.03739343614158568,0.34262472949922085,1.213487934321165,0.0,0.0,0.0,1964,Russia
0.0,8.021467208862305,0.049466174095869064,0.018032880499958992,0.05515854246914387,0.0,0.0,0.0,1964,Senegal
0.0,50.134170055389404,0.047857518027710724,0.16229592449963093,0.25215333700180054,0.0,0.0,0.0,1964,Serbia
0.0,102.27370691299438,0.0403973755116264,0.30655896849930286,0.7328206356614828,0.0,0.0,0.0,1964,South Korea
0.0,33.42278003692627,0.045774668566326594,0.16229592449963093,0.27579271234571934,0.0,0.0,0.0,1964,Spain
0.0,4.010733604431152,0.049466174095869064,0.07213152199983597,0.0472787506878376,0.0,0.0,0.0,1964,Sri Lanka
0.0,62.83482646942139,0.03448498994112015,0.2344274464994669,0.5673450082540512,0.0,0.0,0.0,1964,Sweden
0.0,44.118069648742676,0.04869925666802613,0.2344274464994669,0.4018693808466196,0.0,0.0,0.0,1964,Switzerland
0.0,2.6738224029541016,0.049466174095869064,0.018032880499958992,0.03151916712522507,0.0,0.0,0.0,1964,Tanzania
0.0,36.09660243988037,0.04208316303678413,0.14426304399967194,0.32307146303355694,0.0,0.0,0.0,1964,Thailand
0.0,8.68992280960083,0.049466174095869064,0.07213152199983597,0.07879791781306267,0.0,0.0,0.0,1964,Trinidad and Tobago
0.0,6.0161004066467285,0.049466174095869064,0.054098641499876976,0.0709181260317564,0.0,0.0,0.0,1964,Tunisia
0.0,15.374478816986084,0.049466174095869064,0.07213152199983597,0.1891150027513504,0.0,0.0,0.0,1964,Turkey
0.0,8.68992280960083,0.04165572555441605,0.036065760999917984,0.11031708493828773,0.0,0.0,0.0,1964,Uganda
0.0,229.94872665405273,0.035792597516523146,0.34262472949922085,1.2528868932276964,0.0,0.0,0.0,1964,United States
0.0,15.374478816986084,0.049466174095869064,0.07213152199983597,0.06303833425045013,0.0,0.0,0.0,1964,Uruguay
0.0,10.02683401107788,0.049466174095869064,0.09016440249979496,0.11031708493828773,0.0,0.0,0.0,1964,VNM
0.0,10.695289611816406,0.045164767652750015,0.09016440249979496,0.12607666850090027,0.0,0.0,0.0,1964,Venezuela
0.0,8.021467208862305,0.04616842915614446,0.09016440249979496,0.10243729315698147,0.0,0.0,0.0,1964,Zambia
0.0,19.385212421417236,0.04047232426025651,0.12623016349971294,0.118196876719594,0.0,0.0,0.0,1964,Zimbabwe
0.0,3.449845314025879,0.0053777145221829414,0.16565333306789398,0.6980896592140198,0.0,0.0,0.0,1968,AHO
0.0,3.449845314025879,0.008962857536971569,0.08282666653394699,0.8726120740175247,0.0,0.0,0.0,1968,Afghanistan
0.0,2.0699071884155273,0.008962857536971569,0.16565333306789398,1.5707017332315445,0.0,0.0,0.0,1968,Algeria
0.0,61.407246589660645,0.008351753613996234,0.9939199984073639,10.471344888210297,0.0,0.0,0.0,1968,Argentina
0.0,88.3160400390625,0.006522079368421275,1.3252266645431519,18.32485355436802,0.0,0.0,0.0,1968,Australia
0.0,29.66866970062256,0.007291816301265006,0.9939199984073639,6.457329347729683,0.0,0.0,0.0,1968,Austria
0.0,11.039505004882812,0.008962857536971569,0.24847999960184097,2.0942689776420593,0.0,0.0,0.0,1968,Bahamas
0.0,6.209721565246582,0.008962857536971569,0.41413333266973495,1.7452241480350494,0.0,0.0,0.0,1968,Barbados
0.0,56.577463150024414,0.007609973380447559,1.0767466649413109,9.598732814192772,0.0,0.0,0.0,1968,Belgium
0.0,4.8297834396362305,0.008962857536971569,0.33130666613578796,1.0471344888210297,0.0,0.0,0.0,1968,Belize
0.0,4.139814376831055,0.008962857536971569,0.16565333306789398,0.6980896592140198,0.0,0.0,0.0,1968,Bermuda
0.0,2.759876251220703,0.008962857536971569,0.24847999960184097,0.5235672444105148,0.0,0.0,0.0,1968,Bolivia
0.0,51.747679710388184,0.008560032479130151,1.0767466649413109,4.7121051996946335,0.0,0.0,0.0,1968,Brazil
0.0,77.27653503417969,0.007160801524247127,1.0767466649413109,12.042046621441841,0.0,0.0,0.0,1968,Bulgaria
0.0,3.449845314025879,0.008962857536971569,0.16565333306789398,0.8726120740175247,0.0,0.0,0.0,1968,Cameroon
0.0,95.90569972991943,0.006529641916968978,1.1595733314752579,21.640779435634613,0.0,0.0,0.0,1968,Canada
0.0,0.6899690628051758,0.008962857536971569,0.08282666653394699,0.17452241480350494,0.0,0.0,0.0,1968,Central African Republic
0.0,2.0699071884155273,0.008962857536971569,0.08282666653394699,0.5235672444105148,0.0,0.0,0.0,1968,Chad
0.0,14.489350318908691,0.008245828934013844,0.33130666613578796,3.315925881266594,0.0,0.0,0.0,1968,Chile
0.0,29.66866970062256,0.005975238357981046,0.6626133322715759,9.947777643799782,0.0,0.0,0.0,1968,Chinese Taipei
0.0,29.66866970062256,0.007170286029577255,0.41413333266973495,5.759239688515663,0.0,0.0,0.0,1968,Colombia
0.0,12.419443130493164,0.007966984477308061,0.49695999920368195,3.141403466463089,0.0,0.0,0.0,1968,Costa Rica
0.0,79.34644222259521,0.006988659841603382,1.0767466649413109,13.612748354673386,0.0,0.0,0.0,1968,Cuba
0.0,83.48625659942627,0.006313737082694258,1.1595733314752579,11.518479377031326,0.0,0.0,0.0,1968,Czech Republic
0.0,3.449845314025879,0.008962857536971569,0.08282666653394699,0.3490448296070099,0.0,0.0,0.0,1968,Democratic Republic of the Congo
0.0,42.7780818939209,0.007999109414716562,0.9110933318734169,9.249687984585762,0.0,0.0,0.0,1968,Denmark
0.0,12.419443130493164,0.008962857536971569,0.41413333266973495,2.792358636856079,0.0,0.0,0.0,1968,Dominican Republic
0.0,10.349535942077637,0.008525644974192467,0.49695999920368195,3.664970710873604,0.0,0.0,0.0,1968,Ecuador
0.0,20.699071884155273,0.008962857536971569,0.5797866657376289,3.141403466463089,0.0,0.0,0.0,1968,Egypt
0.0,41.39814376831055,0.006722143152728677,0.5797866657376289,8.377075910568237,0.0,0.0,0.0,1968,El Salvador
0.0,12.419443130493164,0.008962857536971569,0.24847999960184097,2.2687913924455643,0.0,0.0,0.0,1968,Ethiopia
0.0,0.6899690628051758,0.008962857536971569,0.08282666653394699,0.17452241480350494,0.0,0.0,0.0,1968,Fiji
0.0,45.5379581451416,0.008109252057259991,1.0767466649413109,10.645867303013802,0.0,0.0,0.0,1968,Finland
0.0,137.99381256103516,0.006599660372882602,1.3252266645431519,18.67389838397503,0.0,0.0,0.0,1968,France
0.0,344.2945623397827,0.006877668315645278,1.4908799976110458,28.97072085738182,0.0,0.0,0.0,1968,Germany
0.0,344.2945623397827,0.006877668315645278,1.4908799976110458,28.97072085738182,0.0,0.0,0.0,1968,Germany
0.0,21.38904094696045,0.008464921007139815,0.24847999960184097,3.141403466463089,0.0,0.0,0.0,1968,Ghana
0.0,155.24303913116455,0.006421559515818045,1.3252266645431519,23.211481168866158,0.0,0.0,0.0,1968,Great Britain
0.0,30.358638763427734,0.008962857536971569,0.5797866657376289,4.7121051996946335,0.0,0.0,0.0,1968,Greece
0.0,33.11851501464844,0.008427761564615058,0.6626133322715759,6.457329347729683,0.0,0.0,0.0,1968,Guatemala
0.0,9.659566879272461,0.008962857536971569,0.08282666653394699,0.17452241480350494,0.0,0.0,0.0,1968,Guinea
0.0,3.449845314025879,0.008962857536971569,0.33130666613578796,1.0471344888210297,0.0,0.0,0.0,1968,Guyana
0.0,4.139814376831055,0.008962857536971569,0.08282666653394699,0.6980896592140198,0.0,0.0,0.0,1968,Honduras
0.0,7.589659690856934,0.008962857536971569,0.24847999960184097,2.0942689776420593,0.0,0.0,0.0,1968,Hong Kong
0.0,114.53486442565918,0.006507685340375397,1.2423999980092049,20.244600117206573,0.0,0.0,0.0,1968,Hungary
0.0,5.519752502441406,0.005601785960607231,0.24847999960184097,2.617836222052574,0.0,0.0,0.0,1968,Iceland
0.0,15.869288444519043,0.008962857536971569,0.41413333266973495,1.9197465628385544,0.0,0.0,0.0,1968,India
0.0,4.139814376831055,0.008962857536971569,0.16565333306789398,0.8726120740175247,0.0,0.0,0.0,1968,Indonesia
0.0,9.659566879272461,0.008962857536971569,0.24847999960184097,2.443313807249069,0.0,0.0,0.0,1968,Iran
0.0,2.0699071884155273,0.008962857536971569,0.24847999960184097,0.6980896592140198,0.0,0.0,0.0,1968,Iraq
0.0,21.38904094696045,0.007233183275450739,0.5797866657376289,5.584717273712158,0.0,0.0,0.0,1968,Ireland
0.0,20.009102821350098,0.007354139517515133,0.33130666613578796,3.490448296070099,0.0,0.0,0.0,1968,Israel
0.0,115.22483348846436,0.007859222093986264,1.4080533310770988,17.97580872476101,0.0,0.0,0.0,1968,Italy
0.0,6.899690628051758,0.008962857536971569,0.16565333306789398,1.2216569036245346,0.0,0.0,0.0,1968,Ivory Coast
0.0,17.249226570129395,0.006145959453923362,0.41413333266973495,3.664970710873604,0.0,0.0,0.0,1968,Jamaica
0.0,117.98470973968506,0.006915976576971142,1.4908799976110458,16.92867423593998,0.0,0.0,0.0,1968,Japan
0.0,26.908793449401855,0.008425086084753274,0.33130666613578796,3.8394931256771088,0.0,0.0,0.0,1968,Kenya
0.0,1.3799381256103516,0.008962857536971569,0.08282666653394699,0.17452241480350494,0.0,0.0,0.0,1968,Kuwait
